Activity,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,LinearAccX,LinearAccY,LinearAccZ,Subject
WALKING,1.62622E+12,10.520643,-6.533602,-4.246662,0.225403,-1.097692,0.442406,-2.17949,1.635362,-1.343602,1
WALKING,1.62622E+12,13.09532,-4.682754,0.956531,1.12121,2.173394,-0.113618,-5.534389,0.193977,-3.410222,1
WALKING,1.62622E+12,8.367701,-4.101896,-0.695115,0.063681,-1.457176,-0.026572,7.430006,-3.126545,-4.292354,1
WALKING,1.62622E+12,8.334201,-7.859824,7.315457,0.288778,-0.505476,0.053144,-4.577701,-1.647934,4.839522,1
WALKING,1.62622E+12,10.19821,-4.220939,-0.433101,-0.323138,-2.18103,-0.174244,2.260522,-1.939348,0.927251,1
WALKING,1.62622E+12,5.969494,-3.223132,0.572483,0.824796,-1.772984,-0.232275,1.581901,-4.394457,10.858198,1
WALKING,1.62622E+12,11.678769,-5.919245,-5.149952,0.459357,-1.426481,0.523496,3.619381,-1.748872,-5.322673,1
WALKING,1.62622E+12,-1.52363,-12.04188,-0.624527,-0.308325,-0.933069,0.351084,-7.114372,1.73411,-8.363956,1
WALKING,1.62622E+12,9.287741,-12.196217,1.570888,2.489661,1.747939,0.027641,-5.771951,9.719261,23.800549,1
WALKING,1.62622E+12,10.527822,-9.868599,-3.406781,-0.200205,-2.017476,0.297788,5.013048,-7.631034,-1.345652,1
WALKING,1.62622E+12,-8.651849,-5.725426,3.025724,0.196998,1.389678,-0.739583,-0.787755,-9.411439,5.779446,1
WALKING,1.62622E+12,-7.649854,-5.781658,4.205386,-0.198831,0.506698,-0.725992,-2.909959,7.725024,4.065798,1
WALKING,1.62622E+12,-5.509474,-11.784053,-2.764308,-1.561784,-1.146102,0.25564,-0.157689,3.514083,9.033843,1
WALKING,1.62622E+12,-5.690731,-13.259229,-0.878764,3.440444,0.241437,0.323902,-0.021009,0.236448,-8.117808,1
WALKING,1.62622E+12,-3.005983,-7.145566,2.126621,-2.550593,-1.590799,-0.593591,0.208627,4.887502,-4.230861,1
WALKING,1.62622E+12,-2.866601,-14.641682,3.041278,1.894085,-0.140495,0.360858,-5.326626,13.323234,-6.71202,1
WALKING,1.62622E+12,-2.69372,-14.519648,4.337589,1.239715,-0.4111,0.572517,-0.013471,7.551974,-7.98883,1
WALKING,1.62622E+12,-3.152544,-9.733404,-0.050847,-1.698461,-1.484206,-0.140648,-2.422444,4.369211,4.828172,1
WALKING,1.62622E+12,-1.74018,-9.61496,0.946361,-2.867775,-0.44882,-1.238035,-0.004251,-10.86925,5.150989,1
WALKING,1.62622E+12,-7.592426,-7.695916,6.074779,-0.555566,-0.341005,-0.575418,3.105369,3.047663,-18.181866,1
WALKING,1.62622E+12,-6.463014,-7.384849,4.925027,-0.216851,0.482875,-0.518609,-3.535175,10.464549,9.772118,1
WALKING,1.62622E+12,-4.165904,-12.466606,-7.388438,-2.580677,-1.176339,0.27427,2.717513,-9.67515,-26.067673,1
WALKING,1.62622E+12,-3.442075,-7.497312,2.917449,-2.091388,-1.658603,-0.396593,6.243901,1.455279,3.510798,1
WALKING,1.62622E+12,-4.587041,-10.334002,-3.069991,3.159607,1.719535,0.05238,-9.461841,2.092674,9.055991,1
WALKING,1.62622E+12,0.972084,-5.221139,-3.18365,1.746565,1.810246,-0.9207,-5.579133,-4.917177,7.903882,1
WALKING,1.62622E+12,-9.894919,-8.358727,4.575077,-0.698198,-1.157708,0.261748,8.892931,-1.972826,19.914026,1
WALKING,1.62622E+12,-2.213959,-12.550953,-1.997409,-0.264802,-0.844802,0.235787,-1.176252,-1.845422,-2.738461,1
WALKING,1.62622E+12,-2.966502,-9.204591,0.451645,-1.854685,-1.873163,-0.36437,1.938151,-0.841763,8.415327,1
WALKING,1.62622E+12,-4.700102,-10.520643,-5.679365,-2.390245,-1.717855,0.325582,-2.798677,-1.450079,-4.872756,1
WALKING,1.62622E+12,-1.894517,-7.310671,1.992623,-2.194011,-0.94605,-0.800057,1.603006,8.245939,-2.36558,1
WALKING,1.62622E+12,-3.046063,-14.460425,3.614957,1.20062,0.184629,0.404992,-5.576865,9.664261,-6.324578,1
WALKING,1.62622E+12,-4.328616,-10.968101,-3.257828,3.284526,1.26369,0.164471,3.931803,-0.180387,4.136711,1
WALKING,1.62622E+12,-6.019743,-7.253243,2.661417,0.14248,1.185502,-0.736376,-3.516342,-0.728215,-6.732918,1
WALKING,1.62622E+12,-4.418945,-11.180464,-7.122835,-2.294648,-1.192221,0.33169,4.97025,1.522346,-16.140749,1
WALKING,1.62622E+12,-1.957329,-6.905088,3.42054,-1.918977,-1.079214,-0.792116,1.289781,-2.060134,-5.264699,1
WALKING,1.62622E+12,-3.41396,-14.731413,3.816552,1.001179,-0.359178,0.437519,-0.236967,11.114008,-10.90723,1
WALKING,1.62622E+12,-4.785645,-10.927423,-3.586243,3.073173,1.012785,0.204481,-3.989075,-2.109632,-6.359118,1
WALKING,1.62622E+12,-6.093323,-7.413563,3.071188,0.365439,1.29805,-0.69606,-5.382823,-6.169092,8.650287,1
WALKING,1.62622E+12,-5.025526,-10.302896,-5.820541,-2.187902,-1.50864,0.37842,14.752422,1.315589,21.803764,1
WALKING,1.62622E+12,-1.377069,-7.64447,2.205584,-2.176143,-1.019962,-0.764628,-0.916575,-0.516896,-4.928088,1
WALKING,1.62622E+12,-3.553342,-14.073386,3.913461,1.085628,-0.339173,0.428204,9.709902,7.615606,7.804654,1
WALKING,1.62622E+12,-3.978666,-16.3358,1.914856,3.092567,-0.59298,0.719731,-3.810272,-4.367043,4.982566,1
WALKING,1.62622E+12,-5.902495,-7.688737,3.358327,0.478446,1.502379,-0.576334,-2.381935,0.036089,-3.619471,1
WALKING,1.62622E+12,-2.633301,-11.247463,0.510868,-2.635653,-0.361316,-0.732559,-1.294663,-2.502636,4.859737,1
WALKING,1.62622E+12,0.650848,-4.762315,-3.955934,3.400739,-0.817619,0.82724,-5.054776,-6.163742,8.296946,1
WALKING,1.62622E+12,-11.716456,-10.066605,4.472186,1.431215,2.148655,-0.9123,31.056776,10.286882,-20.799126,1
WALKING,1.62622E+12,-1.618744,-10.082756,-0.98345,-0.625813,-0.955823,0.331995,-4.488467,2.539569,3.342252,1
WALKING,1.62622E+12,-3.121437,-9.980463,0.018544,-2.564948,0.090405,-0.696824,-0.776918,-1.67379,-2.916946,1
WALKING,1.62622E+12,-4.902296,-14.535201,2.132005,-1.581789,-1.667613,-0.284655,-1.167937,7.456022,-8.983318,1
WALKING,1.62622E+12,-0.200399,-6.157929,-3.466004,3.028733,-0.664296,0.744928,-1.560792,-1.030049,4.396127,1
WALKING,1.62622E+12,-8.493324,-7.776674,4.912465,2.057028,2.810203,-0.590231,9.058281,3.650779,4.655587,1
WALKING,1.62622E+12,-5.150551,-13.573286,1.138984,3.189234,-0.600921,0.907719,1.701552,-6.315633,-13.787426,1
WALKING,1.62622E+12,-2.183451,-10.597214,-0.9003,-2.738123,0.189668,-0.559078,-5.235106,-2.198663,8.420656,1
WALKING,1.62622E+12,0.783051,-4.737191,-3.462414,1.356997,1.838039,-0.926808,18.614397,-0.75325,22.252417,1
WALKING,1.62622E+12,-9.266804,-9.094521,5.142176,-0.529757,-0.974607,0.076814,0.383024,5.760067,-3.564467,1
WALKING,1.62622E+12,-2.988636,-12.827922,2.145764,0.702474,0.579236,0.263428,-5.385145,-0.973025,6.234799,1
WALKING,1.62622E+12,-1.292124,-5.62074,0.589831,3.580939,-0.243423,0.367883,-3.400224,-8.248126,6.39808,1
WALKING,1.62622E+12,-8.926425,-10.119247,4.835296,-0.572975,-1.281558,0.371853,-3.20616,2.309945,5.264652,1
WALKING,1.62622E+12,-0.753739,-9.410972,1.832902,-2.714453,-0.282211,-0.950173,0.172908,-0.188971,-1.328095,1
WALKING,1.62622E+12,-3.72383,-11.529816,1.835893,-0.97705,-1.055697,-0.190584,-1.634372,8.901304,7.075145,1
WALKING,1.62622E+12,-1.840081,-10.465608,-0.697508,-2.697501,-0.025656,-0.478599,-4.018647,-4.139128,6.154336,1
WALKING,1.62622E+12,0.303888,-5.884549,-3.494119,1.608361,2.263953,-0.798988,-2.592108,-2.905289,-0.198343,1
WALKING,1.62622E+12,-10.07139,-9.188439,4.951946,-0.750579,-0.968651,0.077272,-1.091193,-2.283499,5.756906,1
WALKING,1.62622E+12,-5.85763,-12.089736,-0.943969,3.31858,-1.222458,0.490052,9.032435,4.569696,3.227826,1
WALKING,1.62622E+12,-4.690531,-13.386646,1.262214,3.245126,-0.391859,0.540447,-0.872975,0.057215,-4.23221,1
WALKING,1.62622E+12,-1.975873,-10.447661,-0.954736,-2.509513,0.206772,-0.479057,4.661517,2.282704,-21.274061,1
WALKING,1.62622E+12,-3.249453,-15.004792,2.589632,2.369324,-0.338104,0.572822,1.175606,4.670781,-6.41935,1
WALKING,1.62622E+12,-9.234501,-8.694321,4.741378,-0.540142,-0.874733,-0.024128,0.164564,2.666063,5.88889,1
WALKING,1.62622E+12,-3.184249,-15.08256,2.274378,1.457634,0.212575,0.491427,-4.605166,-0.195477,4.973344,1
WALKING,1.62622E+12,-3.497709,-11.78824,-5.891727,-2.040383,-0.253196,0.03604,5.976139,7.145313,4.731549,1
WALKING,1.62622E+12,-3.50369,-8.932407,-3.237489,2.660087,1.878203,0.196998,-1.087469,-9.755642,8.906204,1
WALKING,1.62622E+12,-4.801797,-10.223334,-4.238885,-1.825059,-1.182448,0.149505,-3.733605,1.394356,-5.746863,1
WALKING,1.62622E+12,-4.50748,-12.805789,-1.88016,3.501529,-0.083991,0.305729,-1.080418,1.465005,6.940579,1
WALKING,1.62622E+12,-1.098306,-9.732806,-3.131607,-0.296719,-0.968804,0.554955,2.476505,-1.440747,-1.985075,1
WALKING,1.62622E+12,-4.087539,-12.245868,2.777469,-0.124613,0.942079,0.513875,-3.758486,7.898396,-5.287084,1
WALKING,1.62622E+12,-3.814758,-14.164912,4.202993,0.858393,0.087351,0.516471,3.514673,3.358313,4.329135,1
WALKING,1.62622E+12,-4.88076,-12.843475,-1.697109,3.440139,-0.430036,0.297635,-4.817935,-1.124677,7.346633,1
WALKING,1.62622E+12,-4.070191,-6.339185,1.642673,0.485929,1.323553,-0.647193,-2.15911,-5.738318,5.555838,1
WALKING,1.62622E+12,-10.42493,-10.779068,2.786442,-1.325844,-1.190999,0.396593,-0.520852,-7.595214,1.622245,1
WALKING,1.62622E+12,-1.914258,-10.017552,-0.408574,-0.289389,-0.780357,0.570379,-3.113992,7.092789,-16.953331,1
WALKING,1.62622E+12,-3.050251,-15.501304,3.605386,1.84033,-0.007483,0.406672,-6.10805,-2.731477,-1.069379,1
WALKING,1.62622E+12,-9.163314,-8.92822,5.022535,-0.347267,-0.14584,-0.021685,-2.212368,-3.042047,5.369879,1
WALKING,1.62622E+12,-5.211568,-9.329018,-3.866802,-1.366465,-1.230094,0.148436,-1.464769,1.505238,-5.363334,1
WALKING,1.62622E+12,-3.665804,-9.368499,2.344368,-1.59538,-2.480651,-0.283433,1.695931,4.009032,-2.111885,1
WALKING,1.62622E+12,-3.663411,-12.125628,3.589234,0.344212,0.848772,0.510821,-1.571699,6.315065,-15.428158,1
WALKING,1.62622E+12,-4.983651,-11.423335,-2.932404,3.101272,-0.085366,0.043217,-2.430734,1.016245,4.323584,1
WALKING,1.62622E+12,-4.491328,-6.35773,2.41376,2.896943,0.566408,0.299315,-1.721467,-4.380296,5.648865,1
WALKING,1.62622E+12,-5.255835,-7.85444,4.923233,1.439614,2.311446,-0.56992,10.166826,11.151239,10.748056,1
WALKING,1.62622E+12,-5.580062,-12.629318,-3.515056,-1.209783,0.027488,0.226777,-1.780298,8.125466,5.976481,1
WALKING,1.62622E+12,-2.479563,-7.585846,1.964507,-2.224553,-1.627144,-0.590231,1.243626,-3.902917,-7.468862,1
WALKING,1.62622E+12,-2.218745,-14.486148,2.679363,1.671584,-0.479362,0.130721,-1.155847,3.554308,-8.630449,1
WALKING,1.62622E+12,-3.919444,-9.640084,-2.432304,2.587549,1.206271,0.080021,-5.002418,0.101183,9.40947,1
WALKING,1.62622E+12,-6.640681,-7.966305,3.908077,0.261595,1.422358,-0.581374,-3.484184,-6.341796,7.867172,1
WALKING,1.62622E+12,-5.563313,-8.385647,-2.85703,-1.256818,-1.794517,0.594813,22.003763,10.847957,9.126051,1
WALKING,1.62622E+12,-2.551945,-9.786645,1.287339,-2.344737,-0.656203,-1.044549,-0.338655,-3.13009,-4.583247,1
WALKING,1.62622E+12,-3.180061,-11.374881,1.54696,-0.168441,1.090821,0.241896,0.209231,5.576335,-4.782079,1
WALKING,1.62622E+12,-6.147161,-12.21177,-1.122234,3.131203,-0.782495,0.458288,-3.28927,10.029763,-4.981886,1
WALKING,1.62622E+12,0.246461,-5.629115,-2.074577,0.510516,1.418235,-1.142895,-3.937769,-3.772243,7.289619,1
WALKING,1.62622E+12,-10.12822,-10.99861,4.861618,-0.370632,-1.073411,0.287251,-1.56726,-9.274788,7.85969,1
WALKING,1.62622E+12,-2.175076,-9.107083,-3.184847,-2.071688,1.082269,-0.654065,-3.371568,3.095587,3.946011,1
WALKING,1.62622E+12,-3.735794,-9.735797,2.245664,-1.447708,-2.35955,-0.335661,-1.236359,1.456323,-11.665532,1
WALKING,1.62622E+12,-9.670592,-9.44148,5.580661,2.723463,-0.191042,0.736835,2.412632,-9.557183,5.162132,1
WALKING,1.62622E+12,-1.503889,-11.468201,-4.064209,-0.238689,-0.823728,0.133165,1.115761,-4.027038,6.647634,1
WALKING,1.62622E+12,-4.697709,-7.986045,2.175674,-1.807344,1.457329,-0.859615,0.631438,-3.918045,0.617326,1
WALKING,1.62622E+12,-0.954138,-8.888738,-2.219343,-2.701319,-1.009425,-0.997666,-4.08126,5.845501,4.469187,1
WALKING,1.62622E+12,-1.54038,-10.974681,-2.931806,-1.986781,0.592675,-0.751495,-7.251285,-0.623028,-3.189324,1
WALKING,1.62622E+12,-3.917051,-6.562316,2.023132,2.987807,0.44485,0.202038,2.32999,-4.243018,-0.600857,1
WALKING,1.62622E+12,-7.479964,-7.286743,4.003192,0.213797,1.437171,-0.530215,-0.491643,-0.32405,-3.088417,1
WALKING,1.62622E+12,-2.889333,-11.600404,0.622732,-0.383765,0.713164,0.262512,-0.770852,5.366014,-13.707693,1
WALKING,1.62622E+12,-1.999203,-14.364115,3.466602,0.924365,0.566561,0.283739,1.628347,7.088902,2.84605,1
WALKING,1.62622E+12,-2.728416,-9.382257,-2.47358,2.650466,2.006175,-0.277936,-4.035881,-6.652513,9.534365,1
WALKING,1.62622E+12,-0.254836,-4.668397,-4.159922,1.028819,2.900761,-1.011105,0.969223,5.465688,-17.083517,1
WALKING,1.62622E+12,-3.491128,-14.461023,3.576073,1.826739,-0.656203,0.384834,-2.051314,-6.147647,6.999038,1
WALKING,1.62622E+12,-6.690332,-7.192227,3.504289,-0.084755,0.863738,-0.635892,-2.57618,0.684426,1.733336,1
WALKING,1.62622E+12,-2.191227,-10.27478,-3.568895,-1.873621,0.905123,-0.568393,-0.848163,1.63069,-6.830699,1
WALKING,1.62622E+12,-1.226322,-5.849255,0.131007,0.52823,1.273464,-0.889241,-5.45475,4.160676,4.735001,1
WALKING,1.62622E+12,-0.688535,-10.383056,-2.848655,-1.624548,0.72309,-0.838235,4.99156,-3.502857,1.573868,1
WALKING,1.62622E+12,-5.54417,-12.153146,-1.223929,3.451592,-0.125529,0.285418,-0.379313,2.050262,-8.430944,1
WALKING,1.62622E+12,-2.365903,-8.372486,1.849054,-2.297091,-1.295302,-0.581221,2.788279,1.375181,-17.300541,1
WALKING,1.62622E+12,-5.785247,-13.423735,1.782653,3.024152,-0.275187,0.800363,-2.803018,-1.536531,-1.587318,1
WALKING,1.62622E+12,-2.300699,-10.907682,-3.430709,-1.555217,1.382805,-0.563965,1.368149,7.301578,-3.489089,1
WALKING,1.62622E+12,-4.722236,-14.645869,3.315256,-1.563311,-3.168159,-0.209215,2.495469,-1.789166,-11.598311,1
WALKING,1.62622E+12,-3.31705,-7.275975,2.440679,-1.826586,-2.736901,-0.584886,3.494642,-8.884819,6.803384,1
WALKING,1.62622E+12,-4.983053,-8.157132,-2.181058,-1.17695,-1.535975,0.14416,-1.860116,5.496044,-3.202351,1
WALKING,1.62622E+12,-4.133003,-14.138591,3.162115,2.219666,-0.8109,0.566255,-1.95843,0.604602,4.85635,1
WALKING,1.62622E+12,-2.369493,-8.961121,-3.105286,2.435601,2.340309,-0.478293,-4.197621,-5.69769,9.306843,1
WALKING,1.62622E+12,-6.468398,-6.954141,3.985844,0.003971,1.404491,-0.687967,0.98606,2.05359,-10.694265,1
WALKING,1.62622E+12,-5.187041,-12.052648,-3.15374,-1.417166,-1.182295,0.403465,1.451617,-3.810868,3.177536,1
WALKING,1.62622E+12,-2.892923,-7.519445,2.120041,-2.067565,-1.59874,-1.070052,-3.050004,-2.018594,-1.716067,1
WALKING,1.62622E+12,-3.196811,-13.899308,3.220739,0.735918,0.696519,0.367577,2.709684,6.726613,-3.969275,1
WALKING,1.62622E+12,-5.48076,-10.028918,-2.011766,2.843799,0.13179,0.148589,2.744466,0.487854,2.482909,1
WALKING,1.62622E+12,-4.446463,-7.697112,2.782254,0.152865,1.04913,-0.937803,-7.650136,2.075615,4.765239,1
WALKING,1.62622E+12,-7.002595,-7.865208,-1.578665,-0.842206,-1.394412,0.52258,-0.394417,-8.047853,6.924634,1
WALKING,1.62622E+12,-2.167897,-10.533804,0.550349,-2.500045,-0.501506,-1.025613,-3.926798,2.253149,3.677028,1
WALKING,1.62622E+12,-3.89073,-11.23191,1.372882,-0.367883,1.290262,0.237772,2.747567,5.662142,-3.030404,1
WALKING,1.62622E+12,-5.742774,-13.569697,-0.463609,3.395089,-1.330731,0.300231,0.364293,7.065443,-19.675877,1
WALKING,1.62622E+12,0.250648,-4.459025,-2.486741,0.559689,1.310573,-0.949715,-9.283176,3.399502,-18.820803,1
WALKING,1.62622E+12,-9.786645,-10.613963,5.028517,-0.29565,-1.076007,0.550526,3.665017,-1.29806,-8.946748,1
WALKING,1.62622E+12,-3.160919,-10.502697,-0.879362,-2.594574,0.834875,-0.727672,-4.401885,4.671077,3.438414,1
WALKING,1.62622E+12,-3.463611,-10.116854,0.570688,-1.084865,-0.333064,-0.137593,-0.714787,-0.352215,-8.155794,1
WALKING,1.62622E+12,-6.173482,-14.422738,1.788037,3.311098,-1.104106,0.56595,-0.188859,4.895144,-13.791038,1
WALKING,1.62622E+12,-0.159123,-5.879764,-3.148356,1.733279,1.958224,-0.496313,-8.002027,0.281474,-1.895639,1
WALKING,1.62622E+12,-7.363912,-8.095517,6.619146,-0.608098,0.049784,-0.42515,18.669209,9.273748,-6.524147,1
WALKING,1.62622E+12,-4.042674,-12.029318,-4.855037,-1.647761,0.18921,-0.190584,15.941413,1.584548,14.159117,1
WALKING,1.62622E+12,-3.844668,-7.455437,2.004587,-1.95746,-2.699334,-0.466076,1.943269,-4.215816,-2.77318,1
WALKING,1.62622E+12,-2.980261,-14.468203,3.828516,1.685938,0.212117,0.356124,-3.784578,7.135651,-1.383028,1
WALKING,1.62622E+12,-4.414758,-8.676374,-3.485146,2.238755,1.241089,0.195624,-1.324629,-2.339826,12.484574,1
WALKING,1.62622E+12,-5.213961,-9.135199,5.028517,0.075592,0.743554,-0.705834,-1.391034,-1.947283,1.04403,1
WALKING,1.62622E+12,-5.16431,-9.510872,-4.244867,-1.016755,-1.383569,0.405908,1.819068,-5.614577,10.808551,1
WALKING,1.62622E+12,-2.590829,-8.540583,2.539383,-2.522341,-0.649025,-1.022864,-2.662043,-1.261306,0.126994,1
WALKING,1.62622E+12,-2.992225,-11.883954,0.800997,-0.244644,1.048977,0.399036,-0.715817,4.673564,-5.553842,1
WALKING,1.62622E+12,-6.034101,-12.139387,-0.180658,3.395395,-0.909246,0.630547,-1.115989,6.214181,-12.977551,1
WALKING,1.62622E+12,0.525225,-5.831907,-2.003989,0.766613,1.412126,-1.261705,-8.996414,2.251308,-1.881894,1
WALKING,1.62622E+12,-10.986047,-9.367303,3.412165,-0.359942,-0.944064,0.538004,6.452456,-5.729007,-4.27579,1
WALKING,1.62622E+12,-2.191227,-10.316655,-1.225125,-2.521425,0.671779,-0.660937,-5.297931,5.805409,6.338971,1
WALKING,1.62622E+12,-3.229114,-10.698908,0.522832,-1.428924,-0.490052,-0.340547,0.695003,0.03434,-6.874777,1
WALKING,1.62622E+12,-5.550152,-14.045869,1.95015,3.380581,-1.497492,0.720494,1.303348,2.716007,-14.022982,1
WALKING,1.62622E+12,-1.183251,-6.222535,-3.512065,1.578582,2.329466,-0.524412,-2.447278,-2.295398,9.409729,1
WALKING,1.62622E+12,-9.093325,-9.413364,5.952147,-0.463022,-0.392011,-0.134845,14.442694,9.685349,-4.276143,1
WALKING,1.62622E+12,-1.94357,-10.849656,-5.271986,-1.998845,1.035386,-0.338409,0.420839,0.713012,10.556847,1
WALKING,1.62622E+12,-4.383053,-8.193025,2.417349,-1.937608,-2.486912,-0.402548,4.086137,-3.324397,-11.308169,1
WALKING,1.62622E+12,-3.461218,-14.05544,2.772085,2.020377,-1.054475,0.183865,-1.333123,6.139595,-10.690918,1
WALKING,1.62622E+12,-3.050849,-9.224331,-2.441277,2.59885,2.091236,-0.246935,-2.012987,0.662219,9.922829,1
WALKING,1.62622E+12,-6.568896,-7.319046,3.766303,0.112854,1.316834,-0.620774,-3.617437,-5.383986,7.742454,1
WALKING,1.62622E+12,-4.074977,-11.407184,-3.926024,-1.62241,-0.925739,0.300995,-0.951422,-5.304323,1.331627,1
WALKING,1.62622E+12,-8.922835,-11.5352,4.697111,-0.689647,-0.71744,0.451569,-5.581355,-4.395473,4.502154,1
WALKING,1.62622E+12,-7.205387,-6.593423,4.303492,-0.001527,1.159541,-0.602754,8.415377,8.243703,-6.725988,1
WALKING,1.62622E+12,-10.643275,-10.409377,4.606782,-0.330621,-0.707056,0.572822,-2.540288,-0.261632,7.460395,1
WALKING,1.62622E+12,-10.654641,-10.098908,3.285346,-0.401479,-0.653759,0.472796,1.936953,3.500813,2.345282,1
WALKING,1.62622E+12,-5.251647,-11.500504,0.331406,3.592087,-0.51357,0.666434,-7.340766,0.663877,4.201796,1
WALKING,1.62622E+12,-0.205185,-6.017351,-1.694118,0.780663,1.51933,-1.069746,-3.846118,-1.749447,-1.48634,1
WALKING,1.62622E+12,-9.918848,-9.949955,2.790629,-0.671474,-0.162485,0.533117,2.375807,-10.137502,8.030414,1
WALKING,1.62622E+12,-1.01695,-9.602397,-1.528415,-2.454995,0.101248,-1.464201,-1.793617,-0.5653,-0.709794,1
WALKING,1.62622E+12,-3.79741,-10.143175,1.762314,-0.910468,-1.889351,0.10079,1.08309,0.964322,-10.271191,1
WALKING,1.62622E+12,-4.415954,-13.399209,1.207777,2.813868,-0.176077,0.812732,-0.010894,4.193572,-10.768442,1
WALKING,1.62622E+12,-0.304487,-7.753344,-2.979064,2.05489,1.962194,-0.603212,-6.327743,-1.226508,6.779055,1
WALKING,1.62622E+12,-2.231307,-7.472785,1.49372,-0.498146,-0.209368,-0.121711,1.900349,-4.164429,-12.921827,1
WALKING,1.62622E+12,-2.742773,-13.485949,2.916851,-2.190804,-1.63478,-1.001789,6.384977,5.841024,3.578301,1
WALKING,1.62622E+12,-4.186841,-10.874183,-2.176272,2.949934,0.320542,0.379947,-2.972768,7.167549,-7.4359,1
WALKING,1.62622E+12,-2.948556,-11.976676,-0.011366,-0.421332,-0.499978,0.161722,-2.788886,-6.211718,6.85785,1
WALKING,1.62622E+12,-0.8668,-5.175077,-2.74696,0.710415,1.965096,-0.893059,-3.133162,-6.126441,5.92409,1
WALKING,1.62622E+12,-6.586244,-8.673982,-1.479363,-0.854423,-1.101358,0.419652,0.700503,1.82727,-8.158226,1
WALKING,1.62622E+12,-4.208975,-9.544372,0.839881,-0.911231,-2.263494,-0.233802,2.561155,0.46274,3.967271,1
WALKING,1.62622E+12,-4.939384,-12.778271,0.807578,3.702345,-1.137703,0.727977,-4.490233,-2.67872,8.403783,1
WALKING,1.62622E+12,-0.284746,-6.047261,-2.70389,1.011868,1.871941,-0.783106,-8.258515,1.082072,-0.757152,1
WALKING,1.62622E+12,-1.207179,-6.678368,-3.419942,1.641805,1.839261,-0.426524,3.64343,-4.187543,-4.607504,1
WALKING,1.62622E+12,-7.399206,-10.040882,6.971489,-0.444544,-0.11713,-0.333828,-1.739137,-4.56759,4.608043,1
WALKING,1.62622E+12,-3.864408,-9.32124,-4.746762,-1.568808,1.049588,0.128278,-3.097709,7.281703,4.573673,1
WALKING,1.62622E+12,-3.77408,-8.028518,2.724827,-1.794975,-2.354511,-0.759894,1.11023,-1.132596,-5.602919,1
WALKING,1.62622E+12,-3.295515,-13.724632,2.807379,1.305991,0.094834,0.491885,-0.210793,6.935428,-11.986598,1
WALKING,1.62622E+12,-3.404388,-10.039685,-1.731207,2.878312,1.101968,0.100026,11.382585,-1.783831,1.796825,1
WALKING,1.62622E+12,-6.888338,-7.52124,4.005585,0.464549,1.080589,-0.673917,-3.146084,-4.356874,7.613723,1
WALKING,1.62622E+12,-5.627321,-7.783254,-2.317449,-1.626534,-1.442058,0.344976,5.25577,6.223435,1.709447,1
WALKING,1.62622E+12,-1.762912,-9.839287,1.150948,-2.145296,-0.283891,-1.216808,2.200938,-5.771903,-17.090923,1
WALKING,1.62622E+12,-3.984648,-12.491731,1.191626,-0.254418,0.619246,0.206161,-2.257726,-0.573236,-4.292253,1
WALKING,1.62622E+12,-4.652246,-11.557932,0.004187,3.307738,-1.114491,0.808456,-2.895434,3.294777,-7.669703,1
WALKING,1.62622E+12,-0.393021,-5.961119,-0.949352,0.643528,1.341421,-1.015839,-4.757831,-1.645527,7.903062,1
WALKING,1.62622E+12,-1.173679,-7.405188,-2.675774,-0.593133,-0.617567,0.308478,-2.577645,-5.086085,6.395918,1
WALKING,1.62622E+12,-7.808977,-7.947761,5.943173,2.045422,2.343057,-0.421026,2.423234,7.790287,-16.49509,1
WALKING,1.62622E+12,-9.751948,-9.247662,3.166901,-0.791811,-0.52258,0.353986,-9.873089,-0.475376,-5.103952,1
WALKING,1.62622E+12,-9.449257,-8.880961,4.233501,-0.649789,-0.132859,0.167525,-0.029115,-0.489283,3.932615,1
WALKING,1.62622E+12,-2.221736,-9.949955,-1.874776,-2.264869,0.777914,-0.888935,-1.466334,1.882777,2.830812,1
WALKING,1.62622E+12,-2.182853,-9.431909,0.120838,-2.682841,-0.038636,-0.912606,-2.327332,-4.477201,-0.869234,1
WALKING,1.62622E+12,-1.876571,-9.403194,-1.456631,-2.504168,0.759894,-0.805249,6.054352,0.966983,-1.177096,1
